fichier,immat,stick,date,tirage,n,groupes,tandems,fuel_lbs,pilote_kg,paras_kg,masse_lbs,statut,sequence,mu_max,mu_max_largage,cg_in,mac,marge_dec,marge_largage,optimal,gap,boites,ecart_sortie,temps,warn
2026-07-10-5.pdf,C208B-A,5,2026-07-10 11:26,,9,4,0,612.9,88.0,753.0,7357.133181194029,ok,True,6.309141498483437,6.309141498483437,203.42468109763556,38.93777273740295,0.9253189023644381,3.033217642816055,False,0.0850869044343786,3.2339999999999964,17.0,11.70674443244934,
2026-07-10-6.pdf,C208B-A,6,2026-07-10 11:47,,7,3,0,509.3,88.0,572.0,6854.747707462686,ok,True,7.567994970585391,7.567994970585391,203.81339365895863,39.52318322132325,0.5366063410413631,3.5174127977204535,True,0.00895501859704268,3.1160000000000014,12.0,7.806994676589966,
2026-07-10-7.pdf,C208B-B,7,2026-07-10 12:07,,,,,,,,,ignore (carburant_absent),,,,,,,,,,,,,carburant_absent
2026-07-11-1.pdf,C208B-A,1,2026-07-11 09:44,,13,5,0,1027.4,60.0,1031.0,8323.14042,ok,True,3.7762386965619132,3.7762386965619132,203.7829423811681,39.477322863204996,0.5670576188318819,2.5606208519385234,False,0.22388763567613995,3.941333333333332,25.0,14.91012954711914,
2026-07-11-10.pdf,C208B-A,10,2026-07-11 15:39,,15,5,1,489.4,88.0,1233.7,8293.55073161194,ok,True,2.35874384688762,2.35874384688762,203.7246853380982,39.38958635255753,0.6253146619017969,2.57276372607447,False,0.0473114903358858,6.467999999999998,27.0,10.378992557525635,
2026-07-11-11.pdf,C208B-A,11,2026-07-11 15:57,,14,4,1,385.8,88.0,1159.0,8025.202931044776,ok,True,4.414385741093854,4.414385741093854,203.83943878076425,39.562407802355814,0.5105612192357398,2.5933707665643055,False,0.10932991169835586,4.631999999999998,28.0,11.521145105361938,
2026-07-11-12.pdf,C208B-A,12,2026-07-11 17:04,,17,5,0,282.2,88.0,1369.0,8384.543280298507,ok,True,2.7173148408453858,2.7173148408453858,203.84113441374336,39.56496146648097,0.5088655862566327,1.137213552378114,False,0.1299909513411764,6.349999999999999,28.0,13.533344745635986,
2026-07-11-2.pdf,C208B-A,2,2026-07-11 10:07,,16,5,0,923.7,88.0,1298.0,8869.516752835822,ok,True,1.323779491963521,1.323779491963521,203.63399842381108,39.25300967441428,0.7160015761889156,0.7504135079660443,False,0.2246723472148236,6.282666666666664,25.0,20.065056085586548,
2026-07-11-3.pdf,C208B-A,3,2026-07-11 10:52,,16,5,2,820.1,88.0,1358.0,8898.220818507463,ok,True,0.6667978439262094,0.6667978439262094,203.72811920141203,39.394757833451855,0.6218807985879664,0.8289345673289006,True,0.009899833013654564,6.215333333333332,20.0,6.320226669311523,
2026-07-11-4.pdf,C208B-A,4,2026-07-11 10:52,,10,4,1,716.5,88.0,828.0,7626.237890149254,ok,True,5.107336841625413,5.107336841625413,203.81100804386216,39.51959042750326,0.5389919561378349,2.76794212484387,True,0.009559785292282788,3.621333333333332,22.0,7.1510090827941895,
2026-07-11-5.pdf,C208B-A,5,2026-07-11 11:37,,18,5,2,612.9,88.0,1467.0,8931.231861194028,ok (groupes non ordonnes),True,2.9507967996799582,-0.3009057623381974,203.59954902908825,39.201128055855804,0.7504509709117428,0.5817547787689534,False,0.17374038797704633,9.938,32.0,12.17862057685852,
2026-07-11-6.pdf,C208B-A,6,2026-07-11 12:04,,18,6,0,508.6,88.0,1527.0,8959.47025522388,ok,True,2.1394273737522225,2.1394273737522225,203.73520843781802,39.40543439430425,0.6147915621819777,0.6831374258074732,False,0.17303713129585185,6.2319999999999975,36.0,15.30529499053955,
2026-07-11-7.pdf,C208B-A,7,2026-07-11 14:29,,18,5,0,801.2,88.0,1443.0,9066.515011044776,ECHEC MTOW : masse au decollage 9066 lbs > MTOW 9062 (depassement 2 kg),,,,,,,,,,,,0.0003871917724609375,
2026-07-11-8.pdf,C208B-A,8,2026-07-11 14:55,,17,6,0,696.7,88.0,1422.0,8916.074707462687,ok,True,1.24092262295672,1.24092262295672,203.5356060459941,39.10482838252122,0.814393954005908,0.8695341981239153,False,0.24116219883817241,6.788000000000002,33.0,19.37463617324829,
2026-07-11-9.pdf,C208B-A,9,2026-07-11 15:17,,14,3,2,593.0,88.0,1139.0,8188.217993731343,ok,True,3.873783617620143,3.873783617620143,203.66470331732233,39.299251983919184,0.6852966826776594,1.978685061858613,False,0.07127630690202964,5.642666666666665,24.0,11.810195446014404,
2026-07-12-1.pdf,C208B-A,1,2026-07-12 09:38,,17,4,0,627.0,88.0,1413.0,8826.492828955223,ok,True,1.4158103618115303,1.4158103618115303,203.7861252150472,39.4821162877217,0.5638747849527874,0.5157384575564095,True,0.009962425636211853,7.107999999999999,23.0,11.871184825897217,
